ID	Waveform	Period	Phase	Nadir	Tau	P
-1.2543707246	cosine	24.0	18.0	14.0	0.38679346449	0.00809709914405
-0.308655214695	cosine	24.0	8.0	12.0	0.465023805399	0.00145475975505
0.215605170103	cosine	24.0	16.0	20.0	0.323564401157	0.0267513651978
0.454828102938	cosine	24.0	0.0	4.0	0.298383529749	0.0410783676369
0.159993911272	cosine	24.0	18.0	10.0	0.234446390541	0.108488629235
-0.570932710085	cosine	24.0	4.0	0.0	0.313118518873	0.0320638207106
-0.694960235449	cosine	24.0	16.0	18.0	0.343878853842	0.0185626301937
-0.762624613078	cosine	24.0	6.0	22.0	0.296173250948	0.0426004217421
-0.372429381007	cosine	24.0	16.0	14.0	0.324778530755	0.0261862319855
-0.678644832086	cosine	24.0	20.0	14.0	0.311952337842	0.0327095515914
-0.76396397553	cosine	24.0	6.0	4.0	0.273109219044	0.061524124657
-1.11772276203	cosine	24.0	14.0	12.0	0.346922521488	0.0175472005362
-2.10652249121	cosine	24.0	16.0	14.0	0.383829172711	0.0085964217651
-0.422179106124	cosine	24.0	12.0	10.0	0.2657278888	0.0688844115023
2.32688395437	cosine	24.0	8.0	6.0	0.295253209777	0.0432479001198
-0.637839402816	cosine	24.0	14.0	12.0	0.221439907333	0.129524172549
1.81119489903	cosine	24.0	16.0	18.0	0.210764458806	0.149049585163
1.90721221553	cosine	24.0	18.0	2.0	0.329690236698	0.0240040558767
-1.08698655594	cosine	24.0	4.0	18.0	0.413179967372	0.00467467942578
-0.106735370751	cosine	24.0	20.0	22.0	0.184533256111	0.206475118172
-2.05513467804	cosine	24.0	8.0	6.0	0.1328639444	0.363039532612
-1.45778667336	cosine	24.0	20.0	22.0	0.317397200511	0.0297873919913
0.40410040941	cosine	24.0	4.0	2.0	0.181183482132	0.214833083705
-0.522679012532	cosine	24.0	16.0	18.0	0.232950191312	0.110761325748
-1.03122550248	cosine	24.0	2.0	0.0	0.1992959166	0.172447104539
-0.0683668271672	cosine	24.0	18.0	6.0	0.24088232952	0.0991304162515
0.755814874867	cosine	24.0	6.0	10.0	0.313118518873	0.0320638207106
0.477432460236	cosine	24.0	16.0	14.0	0.302634540022	0.0382803076104
0.883391617759	cosine	24.0	0.0	18.0	0.299278045768	0.0404756105885
-1.79591426569	cosine	24.0	14.0	16.0	0.546218438088	0.000184445594029
-0.0825859105478	cosine	24.0	0.0	6.0	0.257380773647	0.0780637813084
-0.548842740702	cosine	24.0	10.0	12.0	0.258346558555	0.0769532317053
2.11721978081	cosine	24.0	22.0	0.0	0.315037337289	0.0310251214372
-1.49780148587	cosine	24.0	20.0	18.0	0.373459830517	0.0105666777051
-0.91367484107	cosine	24.0	8.0	12.0	0.221439907333	0.129524172549
-0.358152815206	cosine	24.0	18.0	20.0	0.210764458806	0.149049585163
0.1567043613	cosine	24.0	4.0	2.0	0.181183482132	0.214833083705
-1.23193233793	cosine	24.0	6.0	8.0	0.332159861	0.022967705754
1.0232369466	cosine	24.0	10.0	12.0	0.546218438088	0.000184445594029
-0.216462156844	cosine	24.0	8.0	18.0	0.373648934924	0.0105274205894
0.729624643624	cosine	24.0	10.0	14.0	0.232076078694	0.112106382797
1.73851713865	cosine	24.0	20.0	10.0	0.131876094679	0.366618393821
-1.26368707638	cosine	24.0	14.0	12.0	0.332159861	0.022967705754
0.856748725054	cosine	24.0	16.0	20.0	0.426516710616	0.00350098986775
-0.524229552647	cosine	24.0	16.0	18.0	0.181183482132	0.214833083705
-1.45854018184	cosine	24.0	12.0	8.0	0.228821237577	0.117228418874
2.08936534861	cosine	24.0	16.0	14.0	0.369066512222	0.0115161152876
0.563701235064	cosine	24.0	8.0	16.0	0.296173250948	0.0426004217421
0.563587779255	cosine	24.0	8.0	10.0	0.162389265378	0.266258835531
1.34595619528	cosine	24.0	8.0	10.0	0.361685181977	0.0132825551261
0.327456636084	cosine	24.0	22.0	20.0	0.413354493688	0.00465725854144
-0.0625251756464	cosine	24.0	4.0	0.0	0.165768627638	0.256436278651
1.02347081468	cosine	24.0	14.0	10.0	0.158401133077	0.278180153138
0.041960882788	cosine	24.0	18.0	10.0	0.24909928995	0.0881314998609
-0.00253152364033	cosine	24.0	12.0	10.0	0.214058577089	0.142798664314
1.17224985312	cosine	24.0	16.0	12.0	0.364690980805	0.0125362047376
1.76674588345	cosine	24.0	22.0	20.0	0.287871879533	0.0487495923919
-0.338092234057	cosine	24.0	4.0	6.0	0.191914586355	0.188896638458
1.27812138681	cosine	24.0	18.0	22.0	0.504673377477	0.000550289686575
1.24051534989	cosine	24.0	20.0	12.0	0.388301834333	0.00785312412183
0.736993888549	cosine	24.0	20.0	22.0	0.324778530755	0.0261862319855
1.32099035235	cosine	24.0	18.0	20.0	0.181183482132	0.214833083705
-0.0939189974525	cosine	24.0	6.0	12.0	0.316210664767	0.0304043096487
0.192056521849	cosine	24.0	22.0	2.0	0.385352887922	0.00833642066805
-0.14879705892	cosine	24.0	8.0	6.0	0.221439907333	0.129524172549
0.305508558036	cosine	24.0	16.0	20.0	0.308856928377	0.0344777743233
0.723436802076	cosine	24.0	22.0	20.0	0.221439907333	0.129524172549
0.301667373559	cosine	24.0	10.0	8.0	0.324778530755	0.0261862319855
0.172996903639	cosine	24.0	18.0	20.0	0.351274098011	0.0161800896765
-1.30164167959	cosine	24.0	14.0	12.0	0.236202567822	0.105868279813
1.0362923549	cosine	24.0	0.0	4.0	0.379425969928	0.00938898367142
-1.53992098485	cosine	24.0	8.0	10.0	0.295253209777	0.0432479001198
-0.215504601082	cosine	24.0	2.0	10.0	0.36632248522	0.0121468477976
2.56067966099	cosine	24.0	22.0	20.0	0.228821237577	0.117228418874
-0.347909067913	cosine	24.0	8.0	6.0	0.317397200511	0.0297873919913
1.08341510816	cosine	24.0	20.0	2.0	0.296173250948	0.0426004217421
-0.0293673861722	cosine	24.0	4.0	6.0	0.103338623422	0.479282046621
0.807115103905	cosine	24.0	18.0	16.0	0.425226539697	0.00360150325762
-0.0483147031268	cosine	24.0	12.0	14.0	0.228821237577	0.117228418874
0.253952668694	cosine	24.0	0.0	4.0	0.342588497119	0.0190084095976
-1.03163691394	cosine	24.0	12.0	16.0	0.276281046064	0.05856774082
-0.794422766713	cosine	24.0	8.0	12.0	0.206677246844	0.157093260533
1.62491049802	cosine	24.0	14.0	16.0	0.287871879533	0.0487495923919
-1.14598703478	cosine	24.0	10.0	4.0	0.235319564478	0.10717944358
0.820427064952	cosine	24.0	4.0	2.0	0.195973970469	0.179712506459
0.245151231393	cosine	24.0	6.0	8.0	0.169770595622	0.245133096663
-0.650344056054	cosine	24.0	20.0	18.0	0.210764458806	0.149049585163
0.0710788140939	cosine	24.0	8.0	6.0	0.2657278888	0.0688844115023
0.500926961336	cosine	24.0	16.0	14.0	0.206677246844	0.157093260533
0.524579694126	cosine	24.0	6.0	8.0	0.420735823933	0.00397216556842
0.725573472427	cosine	24.0	10.0	8.0	0.302634540022	0.0382803076104
0.20749117789	cosine	24.0	16.0	12.0	0.305751024311	0.0363334362277
0.229481693916	cosine	24.0	14.0	16.0	0.2657278888	0.0688844115023
-1.01033075215	cosine	24.0	14.0	16.0	0.361685181977	0.0132825551261
-0.133642109769	cosine	24.0	6.0	12.0	0.242673300867	0.0966441631815
-2.45149047403	cosine	24.0	18.0	0.0	0.189786077804	0.193848423379
-0.620701589003	cosine	24.0	4.0	0.0	0.357323486243	0.014435408614
-0.127091317326	cosine	24.0	2.0	0.0	0.273109219044	0.061524124657
1.49348841119	cosine	24.0	12.0	14.0	0.317397200511	0.0297873919913
0.0497987358591	cosine	24.0	16.0	18.0	0.173788237963	0.234141957192
-1.43552698761	cosine	24.0	10.0	0.0	0.400032997939	0.00616954025412
0.480481777249	cosine	24.0	6.0	4.0	0.250965228311	0.0857762377769
0.0953594343419	cosine	24.0	10.0	4.0	0.242673300867	0.0966441631815
-0.263161230803	cosine	24.0	22.0	0.0	0.205140591723	0.16020108699
0.897543272781	cosine	24.0	2.0	12.0	0.370672777906	0.0111605457604
-1.94080418892	cosine	24.0	6.0	10.0	0.372058475366	0.0108616723016
-1.18446453358	cosine	24.0	18.0	20.0	0.240345435481	0.0998856044475
-0.731740238505	cosine	24.0	8.0	6.0	0.236202567822	0.105868279813
-0.221828575085	cosine	24.0	18.0	22.0	0.224708584132	0.123961020426
0.364133853338	cosine	24.0	10.0	0.0	0.267912007794	0.0666347530485
-0.840320644742	cosine	24.0	20.0	14.0	0.172491292689	0.237651197967
0.0137739427216	cosine	24.0	18.0	20.0	0.314297877168	0.0314219361694
3.02618874677	cosine	24.0	8.0	6.0	0.169770595622	0.245133096663
-0.0106329192171	cosine	24.0	20.0	22.0	0.162389265378	0.266258835531
1.00308751391	cosine	24.0	22.0	12.0	0.271078639063	0.063480866836
-0.950736924065	cosine	24.0	12.0	20.0	0.424934082855	0.00362464955139
0.272758910639	cosine	24.0	8.0	10.0	0.191914586355	0.188896638458
1.08094857162	cosine	24.0	16.0	20.0	0.411809237836	0.00481356755452
-0.146367372355	cosine	24.0	8.0	10.0	0.177151925866	0.225212127318
-0.608871846144	cosine	24.0	16.0	14.0	0.295253209777	0.0432479001198
-0.298583775707	cosine	24.0	12.0	14.0	0.295253209777	0.0432479001198
0.973648593928	cosine	24.0	14.0	18.0	0.239443573256	0.101164471791
-0.437395286992	cosine	24.0	14.0	12.0	0.332159861	0.022967705754
0.10584239821	cosine	24.0	20.0	18.0	0.336483609673	0.0212466892693
-0.36064696444	cosine	24.0	2.0	6.0	0.327853507996	0.0248008884549
0.0859573677135	cosine	24.0	6.0	0.0	0.257380773647	0.0780637813084
-1.25960312067	cosine	24.0	4.0	8.0	0.489938388354	0.0007961622113
0.437600593668	cosine	24.0	12.0	8.0	0.391210502955	0.00740117155625
-1.01881694459	cosine	24.0	18.0	16.0	0.284716900493	0.0512743879526
-1.13695461806	cosine	24.0	8.0	14.0	0.426516710616	0.00350098986775
0.0412391851094	cosine	24.0	12.0	10.0	0.1992959166	0.172447104539
1.34728520178	cosine	24.0	8.0	6.0	0.191914586355	0.188896638458
1.79793264912	cosine	24.0	12.0	8.0	0.287871879533	0.0487495923919
0.217085303957	cosine	24.0	2.0	8.0	0.320486013434	0.02823166638
-1.28017881448	cosine	24.0	12.0	16.0	0.438365926422	0.0026904178664
1.72351236661	cosine	24.0	16.0	18.0	0.314297877168	0.0314219361694
0.720548509579	cosine	24.0	4.0	20.0	0.361989528937	0.013205237378
0.252387592086	cosine	24.0	6.0	10.0	0.342588497119	0.0190084095976
-0.477659376512	cosine	24.0	8.0	14.0	0.279441982817	0.055739857255
0.587143783318	cosine	24.0	22.0	18.0	0.202606100447	0.165428220606
0.387527506998	cosine	24.0	16.0	18.0	0.29950738883	0.0403222843122
1.1866639945	cosine	24.0	8.0	10.0	0.191914586355	0.188896638458
0.437810592591	cosine	24.0	8.0	4.0	0.261546056941	0.0733658192103
0.894087617645	cosine	24.0	14.0	16.0	0.214058577089	0.142798664314
1.60582715482	cosine	24.0	20.0	10.0	0.36632248522	0.0121468477976
0.025793967406	cosine	24.0	4.0	6.0	0.177151925866	0.225212127318
-0.502439299265	cosine	24.0	6.0	4.0	0.295253209777	0.0432479001198
-0.0243782987979	cosine	24.0	2.0	0.0	0.361685181977	0.0132825551261
0.105366737345	cosine	24.0	10.0	12.0	0.317397200511	0.0297873919913
0.509698441383	cosine	24.0	16.0	0.0	0.361989528937	0.013205237378
1.3225618091	cosine	24.0	2.0	22.0	0.201851512721	0.167009012484
-2.10056734204	cosine	24.0	20.0	22.0	0.184533256111	0.206475118172
-0.478226799702	cosine	24.0	18.0	20.0	0.173788237963	0.234141957192
-2.43421079866	cosine	24.0	16.0	18.0	0.440017028035	0.00259222247638
-0.918121131381	cosine	24.0	12.0	14.0	0.221439907333	0.129524172549
-1.1170824828	cosine	24.0	22.0	0.0	0.424934082855	0.00362464955139
-0.328401163927	cosine	24.0	22.0	0.0	0.205140591723	0.16020108699
0.690211831302	cosine	24.0	12.0	18.0	0.433870447006	0.00297524932393
0.482159457584	cosine	24.0	14.0	10.0	0.372058475366	0.0108616723016
0.0747616241675	cosine	24.0	8.0	10.0	0.45026114491	0.00205273473061
-0.737799049825	cosine	24.0	20.0	0.0	0.402954733742	0.00580434724242
-0.106241633538	cosine	24.0	22.0	0.0	0.161181893497	0.269830201293
0.27251809944	cosine	24.0	2.0	20.0	0.486309165137	0.000870708648396
-0.227328868781	cosine	24.0	14.0	12.0	0.273109219044	0.061524124657
0.130480703487	cosine	24.0	16.0	18.0	0.240345435481	0.0998856044475
0.659618457351	cosine	24.0	16.0	14.0	0.346922521488	0.0175472005362
0.968460029047	cosine	24.0	18.0	20.0	0.262531167987	0.0722892237724
1.31362833504	cosine	24.0	2.0	8.0	0.349955991681	0.0165839563398
-0.0724930533412	cosine	24.0	6.0	8.0	0.376447842466	0.00996136396449
-1.22318670077	cosine	24.0	12.0	10.0	0.214058577089	0.142798664314
0.46243286348	cosine	24.0	6.0	2.0	0.298383529749	0.0410783676369
-0.371039699096	cosine	24.0	2.0	0.0	0.140245274644	0.336994189401
0.467621240743	cosine	24.0	22.0	0.0	0.432260532559	0.00308376689174
-0.743330374206	cosine	24.0	4.0	2.0	0.329088365505	0.0242626862624
-1.08680397313	cosine	24.0	18.0	16.0	0.262531167987	0.0722892237724
0.547841430679	cosine	24.0	10.0	8.0	0.332159861	0.022967705754
-0.109270825547	cosine	24.0	0.0	4.0	0.291016035188	0.0463381345995
2.18265179403	cosine	24.0	20.0	18.0	0.181183482132	0.214833083705
-0.946458648377	cosine	24.0	10.0	14.0	0.349955991681	0.0165839563398
0.22248945151	cosine	24.0	16.0	18.0	0.306902632999	0.0356356957879
-0.568142503589	cosine	24.0	20.0	18.0	0.336483609673	0.0212466892693
1.3567014938	cosine	24.0	12.0	14.0	0.206677246844	0.157093260533
0.215214349939	cosine	24.0	16.0	22.0	0.337016686402	0.0210424858903
0.451538620356	cosine	24.0	22.0	20.0	0.287871879533	0.0487495923919
0.206206424519	cosine	24.0	14.0	12.0	0.287871879533	0.0487495923919
0.633316995016	cosine	24.0	2.0	0.0	0.2657278888	0.0688844115023
-0.782376255583	cosine	24.0	20.0	16.0	0.382394292276	0.008847867093
0.47263336717	cosine	24.0	4.0	6.0	0.177151925866	0.225212127318
0.971884678817	cosine	24.0	14.0	18.0	0.313118518873	0.0320638207106
0.968315682276	cosine	24.0	6.0	8.0	0.228821237577	0.117228418874
1.24966995012	cosine	24.0	12.0	16.0	0.38679346449	0.00809709914405
-0.654316845826	cosine	24.0	10.0	12.0	0.310015870266	0.0338064014201
-0.543293211981	cosine	24.0	4.0	2.0	0.166392993795	0.254649378753
-0.859401686245	cosine	24.0	4.0	16.0	0.189786077804	0.193848423379
-0.957017388065	cosine	24.0	16.0	18.0	0.373459830517	0.0105666777051
-0.416524298983	cosine	24.0	18.0	16.0	0.13681201712	0.348955538361
0.597624268905	cosine	24.0	16.0	14.0	0.295253209777	0.0432479001198
-0.9170732981	cosine	24.0	10.0	2.0	0.432260532559	0.00308376689174
1.52262857439	cosine	24.0	16.0	18.0	0.269926412156	0.0646138763616
0.0331140870126	cosine	24.0	0.0	22.0	0.234446390541	0.108488629235
0.23381874418	cosine	24.0	20.0	22.0	0.324778530755	0.0261862319855
0.407829034177	cosine	24.0	2.0	12.0	0.253231897778	0.0829838635599
-0.187286516305	cosine	24.0	18.0	16.0	0.29950738883	0.0403222843122
-0.0358451573173	cosine	24.0	6.0	8.0	0.221439907333	0.129524172549
0.787975061634	cosine	24.0	8.0	12.0	0.258346558555	0.0769532317053
-0.937390666523	cosine	24.0	6.0	4.0	0.221439907333	0.129524172549
0.144245966469	cosine	24.0	10.0	8.0	0.2657278888	0.0688844115023
-0.356694152948	cosine	24.0	20.0	16.0	0.301503191987	0.0390086730489
0.274296653018	cosine	24.0	16.0	20.0	0.382394292276	0.008847867093
-0.389963061025	cosine	24.0	10.0	12.0	0.310015870266	0.0338064014201
-0.920654452002	cosine	24.0	16.0	18.0	0.173788237963	0.234141957192
0.334915016748	cosine	24.0	2.0	4.0	0.24774067965	0.089878982897
1.08923721285	cosine	24.0	22.0	12.0	0.36632248522	0.0121468477976
-0.0591291675918	cosine	24.0	14.0	12.0	0.206677246844	0.157093260533
-0.00110896142697	cosine	24.0	0.0	22.0	0.18316124261	0.20986940423
-0.503311295937	cosine	24.0	0.0	22.0	0.271078639063	0.063480866836
0.572981983752	cosine	24.0	18.0	22.0	0.291016035188	0.0463381345995
-1.24087850461	cosine	24.0	12.0	22.0	0.358996035515	0.0139832940276
0.208649399802	cosine	24.0	16.0	2.0	0.124549644975	0.393843028792
0.262856767451	cosine	24.0	4.0	2.0	0.24774067965	0.089878982897
-0.0992985417242	cosine	24.0	16.0	14.0	0.147626604889	0.312182080551
-0.0537812481382	cosine	24.0	22.0	20.0	0.45026114491	0.00205273473061
-1.68994994051	cosine	24.0	8.0	10.0	0.1992959166	0.172447104539
0.443302412817	cosine	24.0	2.0	4.0	0.388250318854	0.00786134677844
0.623003848199	cosine	24.0	0.0	2.0	0.169770595622	0.245133096663
-1.07545420102	cosine	24.0	2.0	4.0	0.173788237963	0.234141957192
-1.94437930415	cosine	24.0	22.0	16.0	0.263752189358	0.0709727995584
-1.13322941383	cosine	24.0	22.0	0.0	0.168508343201	0.248659828785
-0.214601489413	cosine	24.0	14.0	16.0	0.273109219044	0.061524124657
0.0452639365061	cosine	24.0	12.0	14.0	0.273109219044	0.061524124657
0.107175161853	cosine	24.0	20.0	2.0	0.340050769607	0.0199124920561
1.47993440617	cosine	24.0	14.0	12.0	0.2657278888	0.0688844115023
0.133901092411	cosine	24.0	4.0	6.0	0.287871879533	0.0487495923919
0.825354688147	cosine	24.0	16.0	18.0	0.240345435481	0.0998856044475
1.54761515373	cosine	24.0	0.0	22.0	0.197814142019	0.175660270129
0.553978295713	cosine	24.0	2.0	0.0	0.228821237577	0.117228418874
-0.00368744852131	cosine	24.0	14.0	16.0	0.221439907333	0.129524172549
0.803347719508	cosine	24.0	0.0	20.0	0.263752189358	0.0709727995584
0.448252689115	cosine	24.0	14.0	12.0	0.361685181977	0.0132825551261
-0.833887877037	cosine	24.0	6.0	10.0	0.327853507996	0.0248008884549
-2.06057548391	cosine	24.0	22.0	2.0	0.267912007794	0.0666347530485
-0.016227424273	cosine	24.0	0.0	22.0	0.30038443788	0.0397404724958
0.656766645702	cosine	24.0	2.0	22.0	0.194511457713	0.182982338832
-0.820144059007	cosine	24.0	6.0	2.0	0.180503616762	0.216558765119
1.31474688004	cosine	24.0	22.0	20.0	0.184533256111	0.206475118172
-0.086534613467	cosine	24.0	20.0	18.0	0.388250318854	0.00786134677844
0.71697130462	cosine	24.0	18.0	20.0	0.203369214638	0.163841044868
0.0834486634851	cosine	24.0	18.0	20.0	0.321693121336	0.027642998336
1.38550658309	cosine	24.0	22.0	20.0	0.310015870266	0.0338064014201
-0.0530257081481	cosine	24.0	14.0	16.0	0.228821237577	0.117228418874
0.338959876224	cosine	24.0	4.0	6.0	0.324778530755	0.0261862319855
-1.03046673714	cosine	24.0	14.0	12.0	0.177151925866	0.225212127318
0.538732917219	cosine	24.0	20.0	18.0	0.587921911407	5.69941421689e-05
0.506608450234	cosine	24.0	10.0	6.0	0.283648540626	0.0521537872588
0.272779536682	cosine	24.0	22.0	2.0	0.297272227826	0.0418377795214
0.793599772104	cosine	24.0	0.0	2.0	0.2657278888	0.0688844115023
0.45225683811	cosine	24.0	2.0	22.0	0.480773603027	0.000996959642368
-0.140644618211	cosine	24.0	14.0	10.0	0.268913551502	0.0656235780808
0.329564907339	cosine	24.0	18.0	16.0	0.166392993795	0.254649378753
-2.09058410426	cosine	24.0	14.0	12.0	0.250965228311	0.0857762377769
-0.533739053653	cosine	24.0	10.0	14.0	0.364690980805	0.0125362047376
-0.592524658438	cosine	24.0	18.0	16.0	0.225554947144	0.122551377821
0.3731067096	cosine	24.0	22.0	20.0	0.280490549289	0.0548272729305
0.30158301892	cosine	24.0	4.0	2.0	0.262531167987	0.0722892237724
1.1369082921	cosine	24.0	10.0	12.0	0.346922521488	0.0175472005362
-0.234922685641	cosine	24.0	14.0	16.0	0.369066512222	0.0115161152876
-0.0562088630692	cosine	24.0	8.0	10.0	0.273109219044	0.061524124657
-0.228852205912	cosine	24.0	6.0	8.0	0.280490549289	0.0548272729305
-0.121099842051	cosine	24.0	0.0	2.0	0.310015870266	0.0338064014201
0.162171814607	cosine	24.0	12.0	16.0	0.327853507996	0.0248008884549
-0.569439070596	cosine	24.0	10.0	12.0	0.250965228311	0.0857762377769
1.05749125372	cosine	24.0	6.0	10.0	0.291016035188	0.0463381345995
-0.891906215917	cosine	24.0	4.0	12.0	0.369302448713	0.0114632653876
-0.197049435737	cosine	24.0	14.0	20.0	0.341312557874	0.0194583839522
-1.58624206985	cosine	24.0	18.0	14.0	0.342588497119	0.0190084095976
1.63397337568	cosine	24.0	22.0	0.0	0.131876094679	0.366618393821
0.246516879975	cosine	24.0	6.0	4.0	0.236202567822	0.105868279813
0.512587101249	cosine	24.0	14.0	12.0	0.280490549289	0.0548272729305
0.571734301717	cosine	24.0	6.0	8.0	0.435498484422	0.00286906399662
-0.632751074207	cosine	24.0	8.0	0.0	0.322363786993	0.0273205337673
-0.689397079461	cosine	24.0	2.0	8.0	0.276281046064	0.05856774082
-1.56001529171	cosine	24.0	22.0	18.0	0.313118518873	0.0320638207106
0.690171110737	cosine	24.0	10.0	12.0	0.258346558555	0.0769532317053
0.924971625632	cosine	24.0	22.0	0.0	0.212467041428	0.145793171797
-1.145759585	cosine	24.0	6.0	8.0	0.45026114491	0.00205273473061
-0.727105421995	cosine	24.0	0.0	20.0	0.263752189358	0.0709727995584
1.079706652	cosine	24.0	14.0	20.0	0.407373052947	0.00528903235571
1.13621964706	cosine	24.0	14.0	12.0	0.310015870266	0.0338064014201
-0.506944555637	cosine	24.0	2.0	0.0	0.2657278888	0.0688844115023
-0.189177320955	cosine	24.0	16.0	22.0	0.358996035515	0.0139832940276
1.12177456584	cosine	24.0	8.0	10.0	0.243583898066	0.0953993236127
0.515038794633	cosine	24.0	16.0	20.0	0.235319564478	0.10717944358
0.681779165959	cosine	24.0	16.0	18.0	0.195973970469	0.179712506459
-0.253379214027	cosine	24.0	0.0	20.0	0.446913431968	0.00221650482749
0.552177068078	cosine	24.0	10.0	12.0	0.1992959166	0.172447104539
0.657614513875	cosine	24.0	18.0	8.0	0.205140591723	0.16020108699
0.125162524025	cosine	24.0	10.0	4.0	0.227965828088	0.118604586502
-0.607539360764	cosine	24.0	6.0	8.0	0.273109219044	0.061524124657
1.86271991811	cosine	24.0	6.0	8.0	0.140245274644	0.336994189401
0.380009002694	cosine	24.0	12.0	14.0	0.413354493688	0.00465725854144
0.783834394322	cosine	24.0	2.0	4.0	0.440017028035	0.00259222247638
-1.26225160961	cosine	24.0	20.0	22.0	0.369066512222	0.0115161152876
0.765531065908	cosine	24.0	2.0	22.0	0.231211732753	0.113449045656
1.18331008648	cosine	24.0	12.0	10.0	0.501930456622	0.000589884217918
-0.220300365377	cosine	24.0	6.0	8.0	0.310015870266	0.0338064014201
-0.138043149628	cosine	24.0	8.0	10.0	0.324778530755	0.0261862319855
0.887829126387	cosine	24.0	12.0	8.0	0.250965228311	0.0857762377769
0.228528367571	cosine	24.0	22.0	20.0	0.280490549289	0.0548272729305
0.499752169075	cosine	24.0	12.0	8.0	0.1992959166	0.172447104539
-0.327610628362	cosine	24.0	8.0	14.0	0.477992865345	0.00106658828711
-0.854953726712	cosine	24.0	14.0	16.0	0.280490549289	0.0548272729305
1.79274573722	cosine	24.0	18.0	20.0	0.13681201712	0.348955538361
1.93733580303	cosine	24.0	6.0	4.0	0.45026114491	0.00205273473061
-1.85313198148	cosine	24.0	12.0	10.0	0.1992959166	0.172447104539
1.11799998662	cosine	24.0	6.0	4.0	0.228821237577	0.117228418874
-0.178661581413	cosine	24.0	0.0	4.0	0.372058475366	0.0108616723016
-0.0432431498494	cosine	24.0	10.0	14.0	0.232076078694	0.112106382797
0.0837735733899	cosine	24.0	14.0	0.0	0.420492887149	0.00399317191522
1.40167684212	cosine	24.0	22.0	10.0	0.248181794051	0.0893085768123
-0.266575214677	cosine	24.0	4.0	6.0	0.206677246844	0.157093260533
-0.258887172657	cosine	24.0	4.0	6.0	0.273109219044	0.061524124657
-1.15625728919	cosine	24.0	22.0	20.0	0.221439907333	0.129524172549
0.36214142735	cosine	24.0	18.0	20.0	0.351274098011	0.0161800896765
-0.00942857356597	cosine	24.0	22.0	18.0	0.268913551502	0.0656235780808
1.17156882266	cosine	24.0	0.0	2.0	0.228821237577	0.117228418874
0.721084177548	cosine	24.0	2.0	0.0	0.125482614155	0.390309695581
-0.527815153684	cosine	24.0	0.0	2.0	0.361685181977	0.0132825551261
-1.00681055801	cosine	24.0	0.0	22.0	0.271078639063	0.063480866836
-0.0227190867717	cosine	24.0	4.0	14.0	0.278405088767	0.0566546913535
-0.366593606623	cosine	24.0	20.0	22.0	0.214058577089	0.142798664314
2.15328983455	cosine	24.0	8.0	4.0	0.195238605885	0.181351137816
-0.553607975633	cosine	24.0	12.0	10.0	0.250965228311	0.0857762377769
-1.29444405833	cosine	24.0	6.0	0.0	0.250027037257	0.0869540227613
-0.203118458706	cosine	24.0	18.0	16.0	0.151602505457	0.299329169496
-1.10123657638	cosine	24.0	2.0	4.0	0.321693121336	0.027642998336
